met type,date,mean/sum,min,max,%complete,comments
Wind speed,27/11/2014,,,,0,
Wind speed,28/11/2014,,,,0,
Wind speed,29/11/2014,,,,0,
Wind speed,30/11/2014,,,,0,
Wind speed,01/12/2014,,,,0,
Wind speed,02/12/2014,,,,0,
Wind speed,03/12/2014,,,,0,
Wind speed,04/12/2014,,,,0,
Wind speed,05/12/2014,,,,0,
Wind speed,06/12/2014,,,,0,
Wind speed,07/12/2014,,,,0,
Wind speed,08/12/2014,,,,0,
Wind speed,09/12/2014,,,,0,
Wind speed,10/12/2014,,,,0,
Wind speed,11/12/2014,,,,0,
Wind speed,12/12/2014,,,,0,
Wind speed,13/12/2014,0.6125,,1.391,79,
Wind speed,14/12/2014,0.0808,,0.76,100,
Wind speed,15/12/2014,0.01,,0.062,100,
Wind speed,16/12/2014,0.8076,,1.532,100,
Wind speed,17/12/2014,1.7688,,2.984,100,
Wind speed,18/12/2014,1.0079,,2.91,100,
Wind speed,19/12/2014,0.6762,,1.642,100,
Wind speed,20/12/2014,1.231,,2.555,100,
Wind speed,21/12/2014,2.194,,3.182,100,
Wind speed,22/12/2014,1.6553,,2.626,100,
Wind speed,23/12/2014,1.1054,,2.649,100,
Wind speed,24/12/2014,0.3655,,1.001,100,
Wind speed,25/12/2014,0.663,,3.098,100,
Wind speed,26/12/2014,4.8314,,5.958,29,
Wind speed,27/12/2014,,,,0,
Wind speed,28/12/2014,,,,0,
Wind speed,29/12/2014,,,,0,
Wind speed,30/12/2014,,,,0,
Wind speed,31/12/2014,,,,0,
Soil moisture content,01/01/2010,,,,100,
Soil moisture content,02/01/2010,,,,100,
Soil moisture content,03/01/2010,,,,100,
Soil moisture content,04/01/2010,0.1,,0.18,100,
Soil moisture content,05/01/2010,0.1,,0.18,100,
Soil moisture content,06/01/2010,0.1,,0.18,100,
Soil moisture content,07/01/2010,0.1,,0.18,100,
Soil moisture content,08/01/2010,0.1,,0.18,100,
Soil moisture content,09/01/2010,0.1,,0.17,100,
Soil moisture content,10/01/2010,0.1,,0.17,100,
Soil moisture content,11/01/2010,0.1,,0.17,100,
Soil moisture content,12/01/2010,0.1,,0.17,100,
Soil moisture content,13/01/2010,0.1,,0.18,100,
Soil moisture content,14/01/2010,0.1,,0.18,100,
Soil moisture content,15/01/2010,0.1,,0.18,100,
Soil moisture content,16/01/2010,0.1,,0.2,100,
Soil moisture content,17/01/2010,0.1,,0.2,100,
Soil moisture content,18/01/2010,0.1,,0.19,100,
Soil moisture content,19/01/2010,0.1,,0.19,100,
Soil moisture content,20/01/2010,0.1,,0.18,100,
Soil moisture content,21/01/2010,0.1,,0.18,100,
Soil moisture content,22/01/2010,0.1,,0.19,100,
Soil moisture content,23/01/2010,0.1,,0.19,100,
Soil moisture content,24/01/2010,0.1,,0.19,100,
Soil moisture content,25/01/2010,0.1,,0.19,100,
Soil moisture content,26/01/2010,0.1,,0.18,100,
Soil moisture content,27/01/2010,0.1,,0.18,100,
Soil moisture content,28/01/2010,0.1,,0.18,100,
Soil moisture content,29/01/2010,0.1,,0.18,100,
Soil moisture content,30/01/2010,0.1,,0.18,100,
Soil moisture content,31/01/2010,0.1,,0.18,100,
Soil moisture content,02/03/2010,0.1,,0.19,100,
Soil moisture content,03/03/2010,0.1,,0.18,100,
Soil moisture content,04/03/2010,0.1,,0.18,100,
Soil moisture content,05/03/2010,0.1,,0.18,100,
Soil moisture content,06/03/2010,0.1,,0.18,100,
Soil moisture content,07/03/2010,0.1,,0.18,100,
Soil moisture content,08/03/2010,0.1,,0.18,100,
Soil moisture content,09/03/2010,0.1,,0.17,100,
Soil moisture content,10/03/2010,0.1,,0.17,100,
Soil moisture content,11/03/2010,0.1,,0.17,100,
Soil moisture content,12/03/2010,0.1,,0.17,100,
Soil moisture content,13/03/2010,0.1,,0.17,100,
Soil moisture content,14/03/2010,0.1,,0.17,100,
Soil moisture content,15/03/2010,0.1,,0.17,100,
Soil moisture content,20/07/2010,0.1,,0.17,100,
Soil moisture content,21/07/2010,0.1,,0.1,100,
Soil moisture content,22/07/2010,0.1,,0.11,100,
Soil moisture content,23/07/2010,0.1,,0.1,100,
Soil moisture content,24/07/2010,0.1,,0.1,100,
Soil moisture content,25/07/2010,0.1,,0.1,100,
Soil moisture content,26/07/2010,0.1,,0.1,100,
Soil moisture content,27/07/2010,0.1,,0.1,100,
Soil moisture content,28/07/2010,0.1,,0.1,100,
Soil moisture content,29/07/2010,0.1,,0.1,100,
Soil moisture content,30/07/2010,0.1,,0.1,100,
Soil moisture content,31/07/2010,0.1,,0.1,100,
Soil moisture content,01/08/2010,0.1,,0.1,100,
Soil moisture content,02/08/2010,0.1,,0.1,100,
Soil moisture content,03/08/2010,0.1,,0.1,100,
Soil moisture content,04/08/2010,0.1,,0.1,100,
Soil moisture content,05/08/2010,0.1,,0.1,100,
Soil moisture content,06/08/2010,0.1,,0.1,100,
Soil moisture content,07/08/2010,0.1,,0.1,100,
Soil moisture content,08/08/2010,0.1,,0.1,100,
Soil moisture content,09/08/2010,0.1,,0.1,100,
Soil moisture content,10/08/2010,0.1,,0.11,100,
Soil moisture content,31/08/2010,0.1,,0.17,100,
Soil moisture content,26/10/2010,0.1,,0.16,100,
Soil moisture content,27/10/2010,0.1,,0.17,100,
Soil moisture content,28/10/2010,0.1,,0.17,100,
Soil moisture content,29/10/2010,0.1,,0.17,100,
Soil moisture content,30/10/2010,0.1,,0.17,100,
Soil moisture content,31/10/2010,0.1,,0.18,100,
Soil moisture content,01/11/2010,0.1,,0.19,100,
Soil moisture content,02/11/2010,0.1,,0.19,100,
Soil moisture content,03/11/2010,0.1,,0.19,100,
Soil moisture content,04/11/2010,0.1,,0.19,100,
Soil moisture content,05/11/2010,0.1,,0.18,100,
Soil moisture content,06/11/2010,0.1,,0.18,100,
Soil moisture content,07/11/2010,0.1,,0.18,100,
Soil moisture content,08/11/2010,0.1,,0.18,100,
Soil moisture content,09/11/2010,0.1,,0.21,100,
Soil moisture content,10/11/2010,0.1,,0.2,100,
Soil moisture content,11/11/2010,0.1,,0.2,100,
Soil moisture content,12/11/2010,0.1,,0.2,100,
Soil moisture content,13/11/2010,0.1,,0.2,100,
Soil moisture content,14/11/2010,0.1,,0.2,100,
Soil moisture content,15/11/2010,0.1,,0.2,100,
Soil moisture content,16/11/2010,0.1,,0.19,100,
Soil moisture content,17/11/2010,0.1,,0.19,100,
Soil moisture content,18/11/2010,0.1,,0.19,100,
Soil moisture content,19/11/2010,0.1,,0.19,100,
Soil moisture content,20/11/2010,0.1,,0.19,100,
Soil moisture content,21/11/2010,0.1,,0.19,100,
Soil moisture content,22/11/2010,0.1,,0.19,100,
Soil moisture content,23/11/2010,0.1,,0.19,100,
Soil moisture content,24/11/2010,0.1,,0.19,100,
Soil moisture content,25/11/2010,0.1,,0.18,100,
Soil moisture content,26/11/2010,0.1,,0.18,100,
Soil moisture content,27/11/2010,0.1,,0.18,100,
Soil moisture content,28/11/2010,0.1,,0.18,100,
Soil moisture content,29/11/2010,0.1,,0.18,100,
Soil moisture content,30/11/2010,0.1,,0.18,100,
Soil moisture content,01/12/2010,0.1,,0.18,100,
Soil moisture content,02/12/2010,0.1,,0.17,100,
Soil moisture content,03/12/2010,0.1,,0.17,100,
Soil moisture content,04/12/2010,0.1,,0.18,100,
Soil moisture content,05/12/2010,0.1,,0.18,100,
Soil moisture content,06/12/2010,0.1,,0.18,100,
Soil moisture content,07/12/2010,0.1,,0.18,100,
Soil moisture content,08/12/2010,0.1,,0.18,100,
Soil moisture content,09/12/2010,0.1,,0.18,100,
Soil moisture content,10/12/2010,0.1,,0.18,100,
Soil moisture content,11/12/2010,0.1,,0.18,100,
Soil moisture content,12/12/2010,0.1,,0.18,100,
Soil moisture content,13/12/2010,0.1,,0.18,100,
Soil moisture content,14/12/2010,0.1,,0.18,100,
Soil moisture content,15/12/2010,0.1,,0.18,100,
Soil moisture content,16/12/2010,0.1,,0.18,100,
Soil moisture content,17/12/2010,0.1,,0.18,100,
Soil moisture content,18/12/2010,0.1,,0.18,100,
Soil moisture content,19/12/2010,0.1,,0.18,100,
Soil moisture content,20/12/2010,0.1,,0.17,100,
Soil moisture content,21/12/2010,0.1,,0.17,100,
Soil moisture content,22/12/2010,0.1,,0.17,100,
Soil moisture content,23/12/2010,0.1,,0.17,100,
Soil moisture content,24/12/2010,0.1,,0.17,100,
Soil moisture content,25/12/2010,0.1,,0.17,100,
Soil moisture content,26/12/2010,0.1,,0.17,100,
Soil moisture content,27/12/2010,0.1,,0.17,100,
Soil moisture content,28/12/2010,0.1,,0.18,100,
Soil moisture content,29/12/2010,0.1,,0.18,100,
Soil moisture content,30/12/2010,0.1,,0.18,100,
Soil moisture content,31/12/2010,0.1,,0.18,100,
Soil Temperature,01/01/2010,5.63,5.5,5.68,100,
Soil Temperature,02/01/2010,5.33,5.13,5.51,100,
Soil Temperature,03/01/2010,5.01,4.89,5.14,100,
Soil Temperature,04/01/2010,4.81,4.68,4.9,100,
Soil Temperature,05/01/2010,4.54,4.37,4.69,100,
Soil Temperature,06/01/2010,4.28,4.21,4.38,100,
Soil Temperature,07/01/2010,4.2,4.18,4.23,100,
Soil Temperature,08/01/2010,4.18,4.14,4.19,100,
Soil Temperature,09/01/2010,4.13,4.1,4.16,100,
Soil Temperature,10/01/2010,4.09,4.04,4.11,100,
Soil Temperature,11/01/2010,4.03,3.98,4.05,100,
Soil Temperature,12/01/2010,3.96,3.91,3.99,100,
Soil Temperature,13/01/2010,3.88,3.82,3.91,100,
Soil Temperature,14/01/2010,3.8,3.74,3.84,100,
Soil Temperature,15/01/2010,3.69,3.61,3.74,100,
Soil Temperature,16/01/2010,3.4,2.86,3.62,100,
Soil Temperature,17/01/2010,2.76,2.63,2.87,100,
Soil Temperature,18/01/2010,3.08,2.82,3.29,100,
Soil Temperature,19/01/2010,3.65,3.29,3.91,100,
Soil Temperature,20/01/2010,4.08,3.89,4.15,100,
Soil Temperature,21/01/2010,4.11,4.06,4.14,100,
Soil Temperature,22/01/2010,4.27,4.06,4.4,100,
Soil Temperature,23/01/2010,4.57,4.39,4.75,100,
Soil Temperature,24/01/2010,4.86,4.74,4.92,100,
Soil Temperature,25/01/2010,4.89,4.84,4.91,100,
Soil Temperature,26/01/2010,4.83,4.75,4.87,100,
Soil Temperature,27/01/2010,4.68,4.53,4.77,100,
Soil Temperature,28/01/2010,4.45,4.35,4.55,100,
Soil Temperature,29/01/2010,4.52,4.41,4.61,100,
Soil Temperature,30/01/2010,4.65,4.51,4.7,100,
Soil Temperature,31/01/2010,4.48,4.25,4.66,100,
Soil Temperature,02/03/2010,4.73,4.25,5.12,100,
Soil Temperature,03/03/2010,4.98,4.89,4.98,100,
Soil Temperature,04/03/2010,4.88,4.77,4.91,100,
Soil Temperature,05/03/2010,4.77,4.6,4.79,100,
Soil Temperature,06/03/2010,4.58,4.52,4.62,100,
Soil Temperature,07/03/2010,4.55,4.39,4.58,100,
Soil Temperature,08/03/2010,4.3,4.11,4.41,100,
Soil Temperature,09/03/2010,4.12,4.06,4.13,100,
Soil Temperature,10/03/2010,4.2,4.08,4.23,100,
Soil Temperature,11/03/2010,4.29,4.19,4.32,100,
Soil Temperature,12/03/2010,4.38,4.3,4.39,100,
Soil Temperature,13/03/2010,4.49,4.36,4.56,100,
Soil Temperature,14/03/2010,4.71,4.54,4.76,100,
Soil Temperature,15/03/2010,4.87,4.73,4.9,100,
Soil Temperature,20/07/2010,9.16,4.85,13.35,100,
Soil Temperature,21/07/2010,13.45,13.33,13.52,100,
Soil Temperature,22/07/2010,13.52,13.46,13.54,100,
Soil Temperature,23/07/2010,13.46,13.4,13.48,100,
Soil Temperature,24/07/2010,13.4,13.36,13.42,100,
Soil Temperature,25/07/2010,13.4,13.36,13.42,100,
Soil Temperature,26/07/2010,13.51,13.4,13.62,100,
Soil Temperature,27/07/2010,13.8,13.62,13.91,100,
Soil Temperature,28/07/2010,14.03,13.91,14.07,100,
Soil Temperature,29/07/2010,14.03,13.91,14.05,100,
Soil Temperature,30/07/2010,13.86,13.74,13.91,100,
Soil Temperature,31/07/2010,13.72,13.7,13.76,100,
Soil Temperature,01/08/2010,13.79,13.72,13.81,100,
Soil Temperature,02/08/2010,13.75,13.7,13.76,100,
Soil Temperature,03/08/2010,13.68,13.6,13.7,100,
Soil Temperature,04/08/2010,13.6,13.58,13.62,100,
Soil Temperature,05/08/2010,13.58,13.46,13.62,100,
Soil Temperature,06/08/2010,13.39,13.3,13.48,100,
Soil Temperature,07/08/2010,13.34,13.27,13.4,100,
Soil Temperature,08/08/2010,13.48,13.4,13.5,100,
Soil Temperature,09/08/2010,13.53,13.46,13.58,100,
Soil Temperature,10/08/2010,13.58,13.52,13.66,100,
Soil Temperature,31/08/2010,12.93,12.86,12.97,100,
Soil Temperature,26/10/2010,11.16,9.44,12.88,100,
Soil Temperature,27/10/2010,9.47,9.36,9.66,100,
Soil Temperature,28/10/2010,9.9,9.66,10.07,100,
Soil Temperature,29/10/2010,10.25,10.05,10.38,100,
Soil Temperature,30/10/2010,10.49,10.38,10.54,100,
Soil Temperature,31/10/2010,10.53,10.48,10.54,100,
Soil Temperature,01/11/2010,10.55,10.48,10.56,100,
Soil Temperature,02/11/2010,10.51,10.47,10.54,100,
Soil Temperature,03/11/2010,10.65,10.52,10.75,100,
Soil Temperature,04/11/2010,10.9,10.73,11.04,100,
Soil Temperature,05/11/2010,11.18,11.04,11.29,100,
Soil Temperature,06/11/2010,11.4,11.27,11.45,100,
Soil Temperature,07/11/2010,11.3,11.07,11.41,100,
Soil Temperature,08/11/2010,10.88,10.59,11.11,100,
Soil Temperature,09/11/2010,10.35,10.05,10.62,100,
Soil Temperature,10/11/2010,9.95,9.8,10.09,100,
Soil Temperature,11/11/2010,9.65,9.45,9.83,100,
Soil Temperature,12/11/2010,9.54,9.45,9.59,100,
Soil Temperature,13/11/2010,9.7,9.58,9.83,100,
Soil Temperature,14/11/2010,9.85,9.8,9.86,100,
Soil Temperature,15/11/2010,9.75,9.56,9.83,100,
Soil Temperature,16/11/2010,9.46,9.28,9.61,100,
Soil Temperature,17/11/2010,9.21,9.11,9.31,100,
Soil Temperature,18/11/2010,9.11,9.02,9.14,100,
Soil Temperature,19/11/2010,9.06,9.01,9.08,100,
Soil Temperature,20/11/2010,9.04,9,9.05,100,
Soil Temperature,21/11/2010,9.04,8.97,9.05,100,
Soil Temperature,22/11/2010,8.95,8.83,9,100,
Soil Temperature,23/11/2010,8.82,8.72,8.88,100,
Soil Temperature,24/11/2010,8.67,8.49,8.77,100,
Soil Temperature,25/11/2010,8.33,8.1,8.52,100,
Soil Temperature,26/11/2010,7.94,7.7,8.13,100,
Soil Temperature,27/11/2010,7.54,7.34,7.73,100,
Soil Temperature,28/11/2010,7.23,7.05,7.37,100,
Soil Temperature,29/11/2010,6.9,6.7,7.08,100,
Soil Temperature,30/11/2010,6.57,6.44,6.71,100,
Soil Temperature,01/12/2010,6.42,6.33,6.47,100,
Soil Temperature,02/12/2010,6.29,6.19,6.36,100,
Soil Temperature,03/12/2010,6.18,6.08,6.22,100,
Soil Temperature,04/12/2010,6.01,5.7,6.12,100,
Soil Temperature,05/12/2010,5.49,5.3,5.73,100,
Soil Temperature,06/12/2010,5.38,5.32,5.39,100,
Soil Temperature,07/12/2010,5.36,5.28,5.39,100,
Soil Temperature,08/12/2010,5.27,5.18,5.32,100,
Soil Temperature,09/12/2010,5.15,5.04,5.21,100,
Soil Temperature,10/12/2010,5.01,4.95,5.08,100,
Soil Temperature,11/12/2010,5.09,4.97,5.21,100,
Soil Temperature,12/12/2010,5.35,5.18,5.47,100,
Soil Temperature,13/12/2010,5.48,5.42,5.49,100,
Soil Temperature,14/12/2010,5.44,5.36,5.48,100,
Soil Temperature,15/12/2010,5.43,5.37,5.45,100,
Soil Temperature,16/12/2010,5.4,5.33,5.44,100,
Soil Temperature,17/12/2010,5.44,5.36,5.47,100,
Soil Temperature,18/12/2010,5.21,5,5.4,100,
Soil Temperature,19/12/2010,4.91,4.78,5.04,100,
Soil Temperature,20/12/2010,4.79,4.72,4.82,100,
Soil Temperature,21/12/2010,4.73,4.66,4.75,100,
Soil Temperature,22/12/2010,4.68,4.6,4.71,100,
Soil Temperature,23/12/2010,4.61,4.53,4.65,100,
Soil Temperature,24/12/2010,4.52,4.44,4.56,100,
Soil Temperature,25/12/2010,4.43,4.34,4.47,100,
Soil Temperature,26/12/2010,4.33,4.23,4.39,100,
Soil Temperature,27/12/2010,4.2,4.1,4.28,100,
Soil Temperature,28/12/2010,4.15,4.05,4.17,100,
Soil Temperature,29/12/2010,4.26,4.08,4.5,100,
Soil Temperature,30/12/2010,4.77,4.46,4.97,100,
Soil Temperature,31/12/2010,5.12,4.94,5.23,100,
Soil Temperature,01/01/2011,4.6494,4.466,4.841,100,
Soil Temperature,02/01/2011,3.8497,2.985,4.503,100,
Soil Temperature,03/01/2011,2.7986,2.612,3.006,100,
Soil Temperature,04/01/2011,3.397,2.959,3.783,100,
Soil Temperature,05/01/2011,3.901,3.409,4.543,100,
Soil Temperature,06/01/2011,4.1584,3.568,4.543,100,
Soil Temperature,07/01/2011,4.5885,3.479,5.627,100,
Soil Temperature,08/01/2011,5.468,4.003,6.106,100,
Soil Temperature,09/01/2011,3.3881,2.663,3.944,100,
Soil Temperature,10/01/2011,3.2529,2.288,4.234,100,
Soil Temperature,11/01/2011,4.5397,4.009,5.118,100,
Soil Temperature,12/01/2011,5.282,4.034,6.382,100,
Soil Temperature,13/01/2011,6.9662,6.42,7.42,100,
Soil Temperature,14/01/2011,7.3934,6.639,7.65,100,
Soil Temperature,15/01/2011,7.0365,6.644,7.21,100,
Soil Temperature,16/01/2011,7.4154,7.15,7.54,100,
Soil Temperature,17/01/2011,7.1242,6.64,7.53,100,
Soil Temperature,18/01/2011,6.0401,4.9,6.684,100,
Soil Temperature,19/01/2011,4.4081,3.994,5.132,100,
Soil Temperature,20/01/2011,3.9463,3.444,4.423,100,
Soil Temperature,21/01/2011,3.7849,3.013,4.387,100,
Soil Temperature,22/01/2011,3.2665,2.843,3.774,100,
Soil Temperature,23/01/2011,4.4352,3.836,4.795,100,
Soil Temperature,24/01/2011,4.794,4.217,5.251,100,
Soil Temperature,25/01/2011,4.7873,3.952,5.457,100,
Soil Temperature,26/01/2011,4.9844,4.483,5.325,100,
Soil Temperature,27/01/2011,3.735,3.198,4.39,100,
Soil Temperature,28/01/2011,2.8795,2.392,3.551,100,
Soil Temperature,29/01/2011,2.4445,2.249,2.868,100,
Soil Temperature,30/01/2011,2.0107,1.623,2.792,100,
Soil Temperature,31/01/2011,1.7058,1.324,2.725,100,
Soil Temperature,01/02/2011,2.2086,1.394,3.227,100,
Soil Temperature,02/02/2011,3.4538,2.293,4.688,100,
Soil Temperature,03/02/2011,4.2938,3.233,5.03,100,
Soil Temperature,04/02/2011,5.728,5.091,6.139,100,
Soil Temperature,05/02/2011,6.5526,6.182,6.814,100,
Soil Temperature,06/02/2011,6.786,6.641,6.923,100,
Soil Temperature,07/02/2011,6.2961,5.321,6.839,100,
Soil Temperature,08/02/2011,4.9434,3.836,6.246,100,
Soil Temperature,09/02/2011,5.8246,5.261,6.306,100,
Soil Temperature,10/02/2011,6.6322,6.062,7.18,100,
Soil Temperature,11/02/2011,7.1184,6.712,7.44,100,
Soil Temperature,12/02/2011,7.2427,5.973,8.23,100,
Soil Temperature,13/02/2011,6.1737,5.969,6.324,100,
Soil Temperature,14/02/2011,5.6502,4.863,6.453,100,
Soil Temperature,15/02/2011,5.3301,4.982,5.66,100,
Soil Temperature,16/02/2011,5.5074,4.427,6.781,100,
Soil Temperature,17/02/2011,5.5136,4.397,7.32,100,
Soil Temperature,18/02/2011,5.1708,4.475,6.046,100,
Soil Temperature,19/02/2011,5.728,5.264,6.271,100,
Soil Temperature,20/02/2011,5.5291,5.168,6.247,100,
Soil Temperature,21/02/2011,5.5543,5.121,6.023,100,
Soil Temperature,22/02/2011,5.815,5.451,6.232,100,
Soil Temperature,23/02/2011,6.4217,5.864,6.998,100,
Soil Temperature,24/02/2011,7.7136,6.886,9.43,100,
Soil Temperature,25/02/2011,7.7453,6.83,8.44,100,
Soil Temperature,26/02/2011,7.8358,6.465,8.65,100,
Soil Temperature,27/02/2011,5.9735,5.177,6.717,100,
Soil Temperature,28/02/2011,5.0771,4.768,5.405,100,
Soil Temperature,01/03/2011,4.7773,4.52,5.202,100,
Soil Temperature,02/03/2011,4.9022,4.147,6.484,100,
Soil Temperature,03/03/2011,4.0143,3.382,5.408,100,
Soil Temperature,04/03/2011,3.8825,2.679,6.154,100,
Soil Temperature,05/03/2011,4.3435,3.042,6.039,100,
Soil Temperature,06/03/2011,5.139,4.063,7.26,100,
Soil Temperature,07/03/2011,4.3145,2.674,7.01,100,
Soil Temperature,08/03/2011,3.9395,2.122,6.126,100,
Soil Temperature,09/03/2011,5.0798,4.066,6.192,100,
Soil Temperature,10/03/2011,5.5602,4.596,6.584,100,
Soil Temperature,11/03/2011,5.9476,4.635,7.14,100,
Soil Temperature,12/03/2011,6.6468,5.534,7.8,100,
Soil Temperature,13/03/2011,7.2186,5.833,8.36,100,
Soil Temperature,14/03/2011,6.2442,4.145,8.37,100,
Soil Temperature,15/03/2011,7.9788,6.697,9.86,100,
Soil Temperature,16/03/2011,7.9308,7.51,8.84,100,
Soil Temperature,17/03/2011,7.1501,6.536,8.27,100,
Soil Temperature,18/03/2011,6.3965,5.285,6.739,100,
Soil Temperature,19/03/2011,5.9197,3.807,9.04,100,
Soil Temperature,20/03/2011,6.2599,4.782,8.27,100,
Soil Temperature,21/03/2011,7.1933,5.377,9.63,100,
Soil Temperature,22/03/2011,7.676,5.997,9.76,100,
Soil Temperature,23/03/2011,8.2058,5.816,11.44,100,
Soil Temperature,24/03/2011,8.471,6.254,11.32,100,
Soil Temperature,25/03/2011,8.6495,6.316,11.63,100,
Soil Temperature,26/03/2011,9.3492,7.6,11.87,100,
Soil Temperature,27/03/2011,9.5888,7.93,12.04,100,
Soil Temperature,28/03/2011,9.3788,7.93,12.08,100,
Soil Temperature,29/03/2011,8.8879,7.26,10.6,100,
Soil Temperature,30/03/2011,8.9,8.66,9.11,100,
Soil Temperature,31/03/2011,9.3721,8.59,10.18,100,
Soil Temperature,01/04/2011,9.8875,9.43,10.75,100,
Soil Temperature,02/04/2011,10.204,9.09,11.81,100,
Soil Temperature,03/04/2011,9.5438,7.93,11.39,100,
Soil Temperature,04/04/2011,9.1463,7.8,10.8,100,
Soil Temperature,05/04/2011,9.0529,8.74,9.35,100,
Soil Temperature,06/04/2011,10.884,8.8,13.91,100,
Soil Temperature,07/04/2011,11.746,9.14,14.91,100,
Soil Temperature,08/04/2011,12.407,10.22,15.51,100,
Soil Temperature,09/04/2011,12.078,9.79,15.22,100,
Soil Temperature,10/04/2011,12.15,9.35,15.69,100,
Soil Temperature,11/04/2011,12.062,10.38,14.02,100,
Soil Temperature,12/04/2011,9.88,9.33,10.72,33,
Soil Temperature,13/04/2011,,,,0,
Soil Temperature,14/04/2011,,,,0,
Soil Temperature,15/04/2011,,,,0,
Soil Temperature,16/04/2011,,,,0,
Soil Temperature,17/04/2011,,,,0,
Soil Temperature,18/04/2011,,,,0,
Soil Temperature,19/04/2011,,,,0,
Soil Temperature,20/04/2011,,,,0,
Soil Temperature,21/04/2011,,,,0,
Soil Temperature,22/04/2011,,,,0,
Soil Temperature,23/04/2011,,,,0,
Soil Temperature,24/04/2011,,,,0,
Soil Temperature,25/04/2011,,,,0,
Soil Temperature,26/04/2011,,,,0,
Soil Temperature,27/04/2011,,,,0,
Soil Temperature,28/04/2011,,,,0,
Soil Temperature,29/04/2011,,,,0,
Soil Temperature,30/04/2011,,,,0,
Soil Temperature,01/05/2011,,,,0,
Soil Temperature,02/05/2011,,,,0,
Soil Temperature,03/05/2011,,,,0,
Soil Temperature,04/05/2011,,,,0,
Soil Temperature,05/05/2011,,,,0,
Soil Temperature,06/05/2011,,,,0,
Soil Temperature,07/05/2011,,,,0,
Soil Temperature,08/05/2011,15.017,0,17.13,88,
Soil Temperature,09/05/2011,14.402,12.16,17.05,100,
Soil Temperature,10/05/2011,14.635,12.19,17.68,100,
Soil Temperature,11/05/2011,14.105,13.01,15.34,100,
Soil Temperature,12/05/2011,13.771,11.67,16.38,100,
Soil Temperature,13/05/2011,13.82,11.48,16.39,100,
Soil Temperature,14/05/2011,13.456,11.75,15.35,100,
Soil Temperature,15/05/2011,13.091,11.51,14.62,100,
Soil Temperature,16/05/2011,13.868,12.28,15.75,100,
Soil Temperature,17/05/2011,13.623,12.58,14.77,100,
Soil Temperature,18/05/2011,13.475,12.45,14.31,100,
Soil Temperature,19/05/2011,13.782,11.33,16.49,100,
Soil Temperature,20/05/2011,13.675,12.12,15.39,100,
Soil Temperature,21/05/2011,14.297,11.25,17.67,100,
Soil Temperature,22/05/2011,14.243,12.97,16.43,100,
Soil Temperature,23/05/2011,13.112,11.99,14.28,100,
Soil Temperature,24/05/2011,13.602,10.96,16.93,100,
Soil Temperature,25/05/2011,14.145,11.06,17.72,100,
Soil Temperature,26/05/2011,13.694,12.81,15.12,100,
Soil Temperature,27/05/2011,13.04,11.89,14.61,100,
Soil Temperature,28/05/2011,12.313,11.18,13.12,100,
Soil Temperature,29/05/2011,13.29,12.19,14.46,100,
Soil Temperature,30/05/2011,13.533,12.11,14.96,100,
Soil Temperature,31/05/2011,13.295,10.67,16.36,100,
Soil Temperature,01/06/2011,14.519,10.96,18.55,100,
Soil Temperature,02/06/2011,16.31,12.7,20.89,100,
Soil Temperature,03/06/2011,17.474,13.7,22.31,100,
Soil Temperature,04/06/2011,17.933,14.86,21.82,100,
Soil Temperature,05/06/2011,15.691,14.27,16.44,100,
Soil Temperature,06/06/2011,13.833,12.83,15.18,100,
Soil Temperature,07/06/2011,13.985,11.42,17.43,100,
Soil Temperature,08/06/2011,13.758,12.09,15.47,100,
Soil Temperature,09/06/2011,13.697,11.11,16.71,100,
Soil Temperature,10/06/2011,14.017,11.39,16.92,100,
Soil Temperature,11/06/2011,14.068,11.41,17.48,100,
Soil Temperature,12/06/2011,12.594,11.42,13.36,100,
